Date,Price,Open,High,Low,Trading Volume,% Change
21/08/2020,"19,400.00","19,100.00","19,800.00","19,000.00",431.60K,1.57%
24/08/2020,"20,400.00","19,700.00","20,500.00","19,700.00",714.12K,5.15%
25/08/2020,"21,100.00","20,400.00","21,700.00","20,100.00",765.11K,3.43%
26/08/2020,"20,900.00","21,100.00","21,700.00","20,700.00",686.86K,-0.95%
27/08/2020,"21,100.00","20,900.00","21,300.00","20,700.00",564.81K,0.96%
28/08/2020,"20,600.00","21,100.00","21,200.00","20,600.00",573.03K,-2.37%
31/08/2020,"20,400.00","20,600.00","20,700.00","19,600.00",746.12K,-0.97%
1/9/2020,"21,200.00","20,200.00","21,200.00","20,100.00",351.01K,3.92%
3/9/2020,"21,200.00","21,200.00","21,600.00","20,700.00",591.26K,0.00%
4/9/2020,"21,000.00","20,600.00","21,200.00","20,400.00",461.30K,-0.94%
7/9/2020,"20,500.00","21,000.00","21,000.00","20,400.00",505.34K,-2.38%
8/9/2020,"21,000.00","20,500.00","21,200.00","20,500.00",314.68K,2.44%
9/9/2020,"21,300.00","20,700.00","21,500.00","20,400.00",514.39K,1.43%
10/9/2020,"21,000.00","21,300.00","21,500.00","20,900.00",455.22K,-1.41%
11/9/2020,"21,200.00","21,000.00","21,200.00","20,600.00",196.48K,0.95%
14/09/2020,"23,100.00","21,200.00","23,300.00","21,200.00",1.68M,8.96%
15/09/2020,"22,700.00","23,100.00","23,100.00","22,700.00",462.25K,-1.73%
16/09/2020,"22,700.00","22,700.00","23,100.00","22,500.00",390.28K,0.00%
17/09/2020,"23,100.00","22,700.00","23,300.00","22,500.00",633.13K,1.76%
18/09/2020,"23,100.00","23,000.00","23,300.00","23,000.00",276.10K,0.00%
21/09/2020,"23,100.00","23,300.00","24,200.00","23,100.00",540.94K,0.00%
22/09/2020,"22,800.00","23,100.00","23,300.00","22,600.00",621.89K,-1.30%
23/09/2020,"22,800.00","22,800.00","23,000.00","22,700.00",299.31K,0.00%
24/09/2020,"22,700.00","22,800.00","22,900.00","22,500.00",303.72K,-0.44%
25/09/2020,"22,900.00","22,700.00","23,500.00","22,700.00",336.09K,0.88%
28/09/2020,"23,200.00","23,100.00","23,500.00","22,900.00",304.35K,1.31%
29/09/2020,"22,500.00","23,300.00","23,400.00","22,500.00",501.60K,-3.02%
30/09/2020,"22,700.00","22,000.00","22,900.00","22,000.00",465.05K,0.89%
1/10/2020,"23,200.00","22,900.00","23,400.00","22,800.00",461.89K,2.20%
2/10/2020,"23,300.00","23,300.00","23,800.00","22,400.00",687.25K,0.43%
5/10/2020,"23,400.00","23,300.00","23,600.00","23,200.00",402.50K,0.43%
6/10/2020,"23,200.00","23,500.00","23,800.00","23,200.00",425.12K,-0.85%
7/10/2020,"22,900.00","23,200.00","23,200.00","22,800.00",414.64K,-1.29%
8/10/2020,"22,400.00","22,900.00","23,000.00","22,200.00",674.10K,-2.18%
9/10/2020,"22,400.00","22,400.00","22,700.00","22,300.00",279.86K,0.00%
12/10/2020,"21,800.00","22,300.00","22,500.00","20,300.00",467.49K,-2.68%
13/10/2020,"21,100.00","21,700.00","21,700.00","20,800.00",807.72K,-3.21%
14/10/2020,"21,000.00","21,000.00","21,300.00","20,900.00",288.17K,-0.47%
15/10/2020,"20,300.00","21,000.00","21,100.00","20,200.00",584.83K,-3.33%
16/10/2020,"21,300.00","20,200.00","21,300.00","19,900.00",495.42K,4.93%
19/10/2020,"21,300.00","21,400.00","21,500.00","21,100.00",389.29K,0.00%
20/10/2020,"20,800.00","21,200.00","21,200.00","20,800.00",201.01K,-2.35%
21/10/2020,"20,800.00","20,900.00","21,000.00","20,600.00",317.10K,0.00%
22/10/2020,"20,800.00","20,800.00","20,800.00","20,400.00",170.41K,0.00%
23/10/2020,"21,200.00","20,900.00","21,400.00","20,800.00",341.14K,1.92%
26/10/2020,"20,800.00","21,200.00","21,200.00","20,700.00",245.54K,-1.89%
27/10/2020,"20,500.00","20,800.00","20,900.00","20,500.00",253.18K,-1.44%
28/10/2020,"20,800.00","20,500.00","21,700.00","20,100.00",554.53K,1.46%
29/10/2020,"21,200.00","20,500.00","21,500.00","20,500.00",291.66K,1.92%
30/10/2020,"21,300.00","21,300.00","21,600.00","21,100.00",176.34K,0.47%
2/11/2020,"21,100.00","21,400.00","21,400.00","20,900.00",185.94K,-0.94%
3/11/2020,"22,400.00","21,300.00","22,900.00","21,100.00",1.04M,6.16%
4/11/2020,"22,800.00","22,400.00","22,900.00","22,400.00",837.66K,1.79%
5/11/2020,"22,600.00","22,800.00","22,800.00","22,400.00",260.60K,-0.88%
6/11/2020,"23,600.00","22,600.00","23,900.00","22,300.00",892.04K,4.42%
9/11/2020,"24,000.00","24,000.00","24,500.00","23,500.00",711.46K,1.69%
10/11/2020,"24,500.00","24,200.00","25,000.00","23,700.00",986.01K,2.08%
11/11/2020,"24,500.00","24,800.00","25,200.00","24,000.00",576.00K,0.00%
12/11/2020,"24,100.00","24,700.00","24,700.00","23,900.00",404.18K,-1.63%
13/11/2020,"24,800.00","24,100.00","24,900.00","24,100.00",582.84K,2.90%
16/11/2020,"24,200.00","24,800.00","24,800.00","24,100.00",472.38K,-2.42%
17/11/2020,"25,800.00","24,400.00","26,100.00","24,100.00",925.34K,6.61%
18/11/2020,"25,900.00","26,000.00","26,200.00","25,400.00",374.04K,0.39%
19/11/2020,"26,000.00","25,900.00","26,500.00","25,600.00",379.35K,0.39%
20/11/2020,"26,100.00","26,000.00","26,300.00","25,800.00",454.81K,0.38%
23/11/2020,"25,800.00","26,100.00","26,100.00","25,600.00",337.89K,-1.15%
24/11/2020,"26,100.00","25,900.00","26,600.00","25,600.00",705.38K,1.16%
25/11/2020,"25,900.00","26,100.00","26,500.00","25,800.00",353.30K,-0.77%
26/11/2020,"25,500.00","25,900.00","26,100.00","25,400.00",431.01K,-1.54%
27/11/2020,"25,300.00","25,200.00","25,700.00","25,000.00",567.84K,-0.78%
30/11/2020,"24,700.00","25,600.00","25,600.00","24,600.00",656.50K,-2.37%
1/12/2020,"25,600.00","24,100.00","25,800.00","24,000.00",558.51K,3.64%
2/12/2020,"26,100.00","25,600.00","26,400.00","25,500.00",517.75K,1.95%
3/12/2020,"26,200.00","26,100.00","26,600.00","25,600.00",790.67K,0.38%
4/12/2020,"25,800.00","26,500.00","26,500.00","25,700.00",568.34K,-1.53%
7/12/2020,"27,100.00","26,000.00","27,300.00","25,800.00",1.07M,5.04%
8/12/2020,"26,900.00","27,000.00","27,300.00","26,600.00",384.02K,-0.74%
9/12/2020,"26,800.00","26,700.00","26,900.00","26,600.00",342.22K,-0.37%
10/12/2020,"26,200.00","26,900.00","27,100.00","26,100.00",867.35K,-2.24%
11/12/2020,"26,400.00","26,200.00","26,400.00","25,800.00",369.99K,0.76%
14/12/2020,"26,500.00","26,500.00","26,800.00","26,200.00",553.17K,0.38%
15/12/2020,"26,700.00","26,600.00","27,300.00","26,600.00",523.04K,0.75%
16/12/2020,"26,000.00","26,500.00","26,500.00","25,800.00",379.19K,-2.62%
17/12/2020,"25,300.00","26,300.00","26,400.00","25,000.00",489.48K,-2.69%
18/12/2020,"25,500.00","25,300.00","25,600.00","25,000.00",327.07K,0.79%
21/12/2020,"25,500.00","25,300.00","25,500.00","25,000.00",539.07K,0.00%
22/12/2020,"26,400.00","25,000.00","26,800.00","25,000.00",1.10M,3.53%
23/12/2020,"25,900.00","26,400.00","26,800.00","25,700.00",399.43K,-1.89%
24/12/2020,"25,800.00","25,900.00","26,200.00","25,200.00",460.94K,-0.39%
25/12/2020,"26,000.00","25,800.00","26,300.00","25,400.00",372.69K,0.78%
28/12/2020,"28,600.00","26,000.00","28,600.00","26,000.00",2.23M,10.00%
29/12/2020,"29,800.00","28,600.00","31,000.00","28,600.00",816.42K,4.20%
30/12/2020,"29,200.00","29,800.00","29,800.00","28,900.00",340.65K,-2.01%
31/12/2020,"29,000.00","29,200.00","29,200.00","28,400.00",488.82K,-0.68%
4/1/2021,"29,800.00","29,400.00","30,000.00","29,400.00",478.53K,2.76%
5/1/2021,"30,400.00","29,800.00","31,300.00","29,300.00",590.05K,2.01%
6/1/2021,"29,800.00","30,400.00","30,700.00","29,500.00",492.23K,-1.97%
7/1/2021,"29,500.00","29,800.00","29,800.00","29,200.00",527.91K,-1.01%
8/1/2021,"30,000.00","29,600.00","30,400.00","29,000.00",738.43K,1.69%
11/1/2021,"30,300.00","30,100.00","30,800.00","30,000.00",672.93K,1.00%
12/1/2021,"31,300.00","30,500.00","32,000.00","30,000.00",938.87K,3.30%
13/01/2021,"30,900.00","31,700.00","31,700.00","30,600.00",363.10K,-1.28%
14/01/2021,"30,600.00","30,900.00","30,900.00","29,900.00",384.75K,-0.97%
15/01/2021,"31,000.00","30,800.00","31,700.00","30,500.00",511.51K,1.31%
18/01/2021,"30,500.00","30,900.00","31,200.00","30,300.00",336.74K,-1.61%
19/01/2021,"27,700.00","30,300.00","30,800.00","27,500.00",988.80K,-9.18%
20/01/2021,"28,400.00","27,800.00","28,600.00","26,000.00",618.25K,2.53%
21/01/2021,"29,100.00","28,500.00","29,100.00","28,400.00",308.35K,2.46%
22/01/2021,"29,000.00","29,500.00","29,500.00","28,900.00",407.44K,-0.34%
25/01/2021,"28,400.00","29,000.00","29,000.00","28,000.00",331.22K,-2.07%
26/01/2021,"27,200.00","28,100.00","28,300.00","26,500.00",293.71K,-4.23%
27/01/2021,"24,500.00","27,200.00","27,200.00","24,500.00",685.98K,-9.93%
28/01/2021,"22,100.00","22,100.00","24,500.00","22,100.00",958.44K,-9.80%
29/01/2021,"23,900.00","19,900.00","24,300.00","19,900.00",515.44K,8.14%
1/2/2021,"22,400.00","23,900.00","24,200.00","22,200.00",315.98K,-6.28%
2/2/2021,"23,500.00","22,200.00","23,500.00","22,000.00",297.34K,4.91%
3/2/2021,"24,500.00","24,000.00","24,800.00","23,500.00",383.83K,4.26%
4/2/2021,"25,500.00","24,600.00","26,000.00","24,500.00",628.01K,4.08%
5/2/2021,"25,400.00","25,600.00","25,800.00","25,200.00",265.25K,-0.39%
8/2/2021,"24,200.00","25,400.00","25,400.00","23,000.00",347.22K,-4.72%
9/2/2021,"24,600.00","23,700.00","24,600.00","23,600.00",250.17K,1.65%
17/02/2021,"26,000.00","25,000.00","26,000.00","24,800.00",275.98K,5.69%
18/02/2021,"26,900.00","26,100.00","27,500.00","26,000.00",663.82K,3.46%
19/02/2021,"26,700.00","26,900.00","27,300.00","26,500.00",263.53K,-0.74%
22/02/2021,"26,900.00","26,700.00","27,000.00","26,500.00",303.16K,0.75%
23/02/2021,"27,600.00","27,000.00","27,900.00","27,000.00",457.99K,2.60%
24/02/2021,"27,300.00","27,700.00","28,000.00","26,800.00",363.82K,-1.09%
25/02/2021,"27,000.00","27,400.00","27,800.00","26,600.00",281.62K,-1.10%
26/02/2021,"27,100.00","26,800.00","27,200.00","26,500.00",334.22K,0.37%
1/3/2021,"27,600.00","27,200.00","27,700.00","26,500.00",384.46K,1.85%
2/3/2021,"29,300.00","27,700.00","29,500.00","27,500.00",1.07M,6.16%
3/3/2021,"29,300.00","29,300.00","29,300.00","28,800.00",293.70K,0.00%
4/3/2021,"30,700.00","29,300.00","30,700.00","27,400.00",800.77K,4.78%
5/3/2021,"29,900.00","31,400.00","31,500.00","29,500.00",600.55K,-2.61%
8/3/2021,"29,600.00","30,000.00","30,800.00","29,100.00",429.67K,-1.00%
9/3/2021,"29,000.00","29,500.00","29,600.00","28,500.00",488.41K,-2.03%
10/3/2021,"29,000.00","28,800.00","29,000.00","27,000.00",270.47K,0.00%
11/3/2021,"29,300.00","29,100.00","29,600.00","28,600.00",288.29K,1.03%
12/3/2021,"30,200.00","29,300.00","30,700.00","29,300.00",1.05M,3.07%
15/03/2021,"30,600.00","30,100.00","31,000.00","30,100.00",657.03K,1.32%
16/03/2021,"30,000.00","30,600.00","30,700.00","29,700.00",334.64K,-1.96%
17/03/2021,"30,200.00","30,000.00","30,300.00","29,400.00",306.45K,0.67%
18/03/2021,"30,300.00","30,300.00","30,700.00","30,000.00",348.04K,0.33%
19/03/2021,"29,800.00","30,300.00","30,300.00","29,500.00",381.63K,-1.65%
22/03/2021,"29,500.00","29,800.00","29,900.00","27,900.00",287.14K,-1.01%
23/03/2021,"29,300.00","29,500.00","29,900.00","29,200.00",309.13K,-0.68%
24/03/2021,"28,500.00","29,000.00","29,000.00","27,500.00",695.33K,-2.73%
25/03/2021,"27,600.00","28,300.00","28,900.00","27,500.00",354.97K,-3.16%
26/03/2021,"24,617.00","24,440.00","24,882.00","22,403.00",730.48K,-10.81%
29/03/2021,"24,705.00","24,617.00","24,882.00","24,528.00",215.41K,0.36%
30/03/2021,"24,794.00","24,705.00","24,794.00","24,351.00",213.61K,0.36%
31/03/2021,"24,705.00","24,705.00","24,794.00","24,351.00",223.92K,-0.36%
1/4/2021,"25,414.00","24,705.00","25,591.00","24,617.00",323.00K,2.87%
2/4/2021,"25,679.00","25,679.00","26,299.00","25,414.00",278.31K,1.04%
5/4/2021,"25,591.00","25,768.00","26,034.00","24,971.00",140.00K,-0.34%
6/4/2021,"25,502.00","25,059.00","25,502.00","24,882.00",443.48K,-0.35%
7/4/2021,"25,414.00","25,591.00","25,679.00","24,971.00",203.98K,-0.35%
8/4/2021,"25,237.00","25,414.00","25,414.00","25,059.00",141.61K,-0.70%
9/4/2021,"25,059.00","25,059.00","25,237.00","24,882.00",160.00K,-0.71%
12/4/2021,"24,705.00","25,059.00","25,059.00","24,705.00",311.83K,-1.41%
13/04/2021,"24,085.00","24,705.00","24,794.00","23,997.00",469.40K,-2.51%
14/04/2021,"24,174.00","24,085.00","24,528.00","23,554.00",138.92K,0.37%
15/04/2021,"23,820.00","24,617.00","24,794.00","23,731.00",225.65K,-1.46%
16/04/2021,"23,111.00","23,997.00","23,997.00","22,580.00",367.26K,-2.98%
19/04/2021,"23,554.00","23,111.00","23,554.00","23,111.00",274.86K,1.92%
20/04/2021,"23,643.00","23,820.00","24,174.00","23,466.00",303.78K,0.38%
22/04/2021,"21,783.00","23,643.00","23,643.00","21,783.00",334.90K,-7.87%
23/04/2021,"22,049.00","21,783.00","22,049.00","20,366.00",222.78K,1.22%
26/04/2021,"21,429.00","22,137.00","22,403.00","21,429.00",165.37K,-2.81%
27/04/2021,"20,986.00","21,252.00","21,429.00","20,809.00",134.76K,-2.07%
28/04/2021,"21,872.00","20,986.00","22,137.00","20,986.00",165.58K,4.22%
29/04/2021,"21,960.00","22,580.00","22,580.00","21,960.00",138.05K,0.40%
4/5/2021,"21,695.00","22,049.00","22,049.00","21,252.00",117.90K,-1.21%
5/5/2021,"22,403.00","22,049.00","22,580.00","21,695.00",226.21K,3.26%
6/5/2021,"21,960.00","22,934.00","23,288.00","21,872.00",147.99K,-1.98%
7/5/2021,"21,429.00","21,960.00","22,049.00","21,252.00",207.20K,-2.42%
10/5/2021,"21,783.00","20,809.00","22,314.00","20,809.00",253.29K,1.65%
11/5/2021,"21,783.00","22,403.00","22,403.00","21,340.00",255.15K,0.00%
12/5/2021,"22,314.00","21,695.00","22,403.00","21,695.00",160.60K,2.44%
13/05/2021,"22,492.00","22,492.00","23,200.00","22,403.00",306.70K,0.80%
14/05/2021,"22,226.00","22,580.00","22,669.00","22,226.00",166.44K,-1.18%
17/05/2021,"21,695.00","22,492.00","22,492.00","21,606.00",152.28K,-2.39%
18/05/2021,"21,518.00","21,695.00","21,783.00","21,252.00",159.30K,-0.82%
19/05/2021,"20,986.00","21,252.00","21,429.00","20,986.00",169.93K,-2.47%
20/05/2021,"21,606.00","20,986.00","22,314.00","20,986.00",300.75K,2.95%
21/05/2021,"21,872.00","21,606.00","22,492.00","21,252.00",309.13K,1.23%
24/05/2021,"23,377.00","21,872.00","23,554.00","21,695.00",486.10K,6.88%
25/05/2021,"23,023.00","23,377.00","23,466.00","22,669.00",227.52K,-1.51%
26/05/2021,"22,403.00","23,023.00","23,023.00","22,049.00",260.10K,-2.69%
27/05/2021,"22,049.00","22,314.00","22,492.00","21,695.00",333.55K,-1.58%
28/05/2021,"22,580.00","22,049.00","22,934.00","21,960.00",245.82K,2.41%
31/05/2021,"23,288.00","22,580.00","23,554.00","22,226.00",566.81K,3.14%
1/6/2021,"24,191.00","23,469.00","24,281.00","23,469.00",497.87K,3.88%
2/6/2021,"25,004.00","24,372.00","25,365.00","24,372.00",754.77K,3.36%
3/6/2021,"24,823.00","25,004.00","25,455.00","24,101.00",576.08K,-0.72%
4/6/2021,"25,635.00","24,823.00","25,816.00","24,101.00",648.67K,3.27%
7/6/2021,"25,274.00","25,726.00","26,719.00","24,372.00",688.73K,-1.41%
8/6/2021,"24,011.00","25,004.00","25,274.00","23,920.00",527.02K,-5.00%
9/6/2021,"23,469.00","23,830.00","24,372.00","23,018.00",345.22K,-2.26%
10/6/2021,"23,288.00","23,469.00","23,469.00","23,018.00",291.58K,-0.77%
11/6/2021,"23,830.00","23,288.00","23,830.00","23,198.00",211.42K,2.33%
14/06/2021,"23,830.00","24,733.00","25,274.00","23,740.00",261.41K,0.00%
15/06/2021,"23,740.00","23,920.00","24,372.00","23,740.00",287.97K,-0.38%
16/06/2021,"24,191.00","23,830.00","24,642.00","23,830.00",467.20K,1.90%
17/06/2021,"25,274.00","24,101.00","25,274.00","23,920.00",736.71K,4.48%
18/06/2021,"25,004.00","25,274.00","25,726.00","25,004.00",510.47K,-1.07%
21/06/2021,"25,996.00","25,004.00","26,358.00","25,004.00",1.17M,3.97%
22/06/2021,"25,635.00","26,087.00","26,719.00","25,635.00",850.05K,-1.39%
23/06/2021,"25,004.00","25,635.00","25,635.00","24,823.00",349.60K,-2.46%
24/06/2021,"24,281.00","25,004.00","25,184.00","24,191.00",531.97K,-2.89%
25/06/2021,"24,552.00","24,191.00","24,552.00","23,830.00",552.42K,1.12%
28/06/2021,"24,552.00","24,552.00","25,094.00","24,372.00",215.95K,0.00%
29/06/2021,"24,101.00","24,552.00","24,552.00","24,011.00",258.91K,-1.84%
30/06/2021,"23,830.00","24,101.00","24,281.00","23,650.00",401.83K,-1.12%
1/7/2021,"23,920.00","23,740.00","24,101.00","23,469.00",326.62K,0.38%
2/7/2021,"24,011.00","24,011.00","24,462.00","23,830.00",188.82K,0.38%
5/7/2021,"23,740.00","24,101.00","24,372.00","23,469.00",386.68K,-1.13%
6/7/2021,"21,664.00","23,740.00","24,191.00","21,664.00",360.93K,-8.74%
7/7/2021,"22,927.00","21,754.00","23,469.00","21,754.00",520.76K,5.83%
8/7/2021,"22,927.00","23,018.00","23,469.00","22,747.00",173.12K,0.00%
9/7/2021,"22,476.00","22,747.00","23,018.00","22,386.00",181.12K,-1.97%
12/7/2021,"21,393.00","22,476.00","22,476.00","20,851.00",438.08K,-4.82%
13/07/2021,"22,025.00","21,483.00","22,205.00","21,393.00",117.95K,2.95%
14/07/2021,"21,844.00","21,844.00","22,025.00","21,573.00",78.94K,-0.82%
15/07/2021,"22,476.00","21,844.00","22,476.00","21,573.00",184.30K,2.89%
16/07/2021,"22,657.00","22,566.00","23,288.00","22,476.00",227.99K,0.81%
19/07/2021,"21,573.00","22,115.00","22,205.00","21,573.00",168.30K,-4.78%
20/07/2021,"23,198.00","21,212.00","23,198.00","20,942.00",159.30K,7.53%
21/07/2021,"22,386.00","23,198.00","23,198.00","22,115.00",100.03K,-3.50%
22/07/2021,"22,566.00","22,296.00","22,837.00","22,115.00",230.31K,0.80%
23/07/2021,"22,205.00","22,566.00","22,837.00","22,205.00",114.10K,-1.60%
26/07/2021,"22,566.00","22,115.00","22,566.00","22,025.00",196.31K,1.63%
27/07/2021,"23,108.00","22,927.00","23,198.00","22,747.00",282.19K,2.40%
28/07/2021,"24,011.00","23,018.00","24,642.00","22,837.00",535.32K,3.91%
29/07/2021,"24,372.00","24,191.00","24,642.00","24,011.00",365.01K,1.50%
30/07/2021,"25,274.00","24,281.00","25,455.00","24,101.00",1.70M,3.70%
2/8/2021,"25,274.00","25,365.00","25,726.00","24,823.00",787.70K,0.00%
3/8/2021,"27,802.00","25,365.00","27,802.00","25,274.00",2.31M,10.00%
4/8/2021,"27,531.00","27,802.00","28,795.00","27,531.00",1.08M,-0.97%
5/8/2021,"28,524.00","27,350.00","28,885.00","27,080.00",808.17K,3.61%
6/8/2021,"27,711.00","28,524.00","29,065.00","27,711.00",1.31M,-2.85%
9/8/2021,"30,239.00","27,802.00","30,239.00","27,350.00",1.91M,9.12%
10/8/2021,"30,690.00","33,218.00","33,218.00","30,149.00",952.87K,1.49%
11/8/2021,"30,510.00","30,239.00","31,142.00","30,239.00",860.04K,-0.59%
12/8/2021,"32,044.00","30,239.00","33,127.00","30,239.00",1.68M,5.03%
13/08/2021,"32,676.00","31,593.00","32,676.00","30,510.00",1.51M,1.97%
16/08/2021,"32,676.00","32,676.00","33,579.00","32,315.00",1.11M,0.00%
17/08/2021,"31,593.00","32,676.00","32,676.00","30,690.00",928.38K,-3.31%
18/08/2021,"32,225.00","31,412.00","32,857.00","31,322.00",639.39K,2.00%
19/08/2021,"33,398.00","32,225.00","33,940.00","31,954.00",1.06M,3.64%
20/08/2021,"31,593.00","33,308.00","33,308.00","30,690.00",1.19M,-5.40%
23/08/2021,"31,142.00","31,593.00","32,405.00","31,142.00",899.73K,-1.43%
24/08/2021,"29,427.00","31,232.00","31,773.00","28,795.00",1.52M,-5.51%
25/08/2021,"29,788.00","30,329.00","30,329.00","28,704.00",794.71K,1.23%
26/08/2021,"31,051.00","29,878.00","32,044.00","29,878.00",768.84K,4.24%
27/08/2021,"34,120.00","30,871.00","34,120.00","30,600.00",2.47M,9.88%
30/08/2021,"35,204.00","35,113.00","36,919.00","34,572.00",1.49M,3.18%
31/08/2021,"35,023.00","35,204.00","35,835.00","34,752.00",913.51K,-0.51%
1/9/2021,"36,557.00","34,933.00","36,828.00","34,572.00",1.40M,4.38%
6/9/2021,"35,745.00","36,557.00","36,828.00","35,655.00",996.83K,-2.22%
7/9/2021,"35,474.00","34,842.00","37,009.00","33,850.00",1.10M,-0.76%
8/9/2021,"35,655.00","35,474.00","36,467.00","35,204.00",742.02K,0.51%
9/9/2021,"36,919.00","36,106.00","37,550.00","35,655.00",952.83K,3.55%
10/9/2021,"36,287.00","37,009.00","37,009.00","36,106.00",548.16K,-1.71%
13/09/2021,"35,204.00","36,287.00","36,377.00","35,113.00",860.02K,-2.98%
14/09/2021,"34,662.00","35,204.00","35,926.00","34,301.00",805.35K,-1.54%
15/09/2021,"36,738.00","34,752.00","37,009.00","34,662.00",1.16M,5.99%
16/09/2021,"37,821.00","36,738.00","38,543.00","36,467.00",1.24M,2.95%
17/09/2021,"37,550.00","37,821.00","38,182.00","37,550.00",642.93K,-0.72%
20/09/2021,"35,745.00","37,550.00","37,550.00","35,204.00",1.44M,-4.81%
21/09/2021,"36,106.00","35,655.00","36,557.00","34,662.00",1.15M,1.01%
22/09/2021,"36,738.00","35,926.00","37,460.00","35,294.00",711.08K,1.75%
23/09/2021,"36,377.00","36,738.00","37,370.00","35,655.00",642.48K,-0.98%
24/09/2021,"35,023.00","36,287.00","36,377.00","35,023.00",663.08K,-3.72%
27/09/2021,"32,225.00","35,113.00","35,384.00","32,225.00",1.13M,-7.99%
28/09/2021,"34,301.00","31,593.00","34,301.00","30,600.00",774.78K,6.44%
29/09/2021,"36,106.00","34,391.00","36,557.00","34,301.00",1.06M,5.26%
30/09/2021,"35,745.00","36,377.00","36,377.00","35,565.00",390.07K,-1.00%
1/10/2021,"35,474.00","35,565.00","36,377.00","35,113.00",697.86K,-0.76%
4/10/2021,"37,731.00","35,474.00","38,995.00","35,204.00",1.72M,6.36%
5/10/2021,"37,280.00","37,731.00","38,363.00","37,009.00",537.90K,-1.20%
6/10/2021,"38,634.00","37,280.00","38,814.00","37,009.00",1.08M,3.63%
7/10/2021,"38,453.00","38,634.00","38,995.00","37,911.00",738.79K,-0.47%
8/10/2021,"37,911.00","38,453.00","38,995.00","37,911.00",445.55K,-1.41%
11/10/2021,"37,009.00","38,002.00","38,273.00","37,009.00",1.10M,-2.38%
12/10/2021,"37,009.00","37,189.00","37,821.00","36,738.00",801.75K,0.00%
13/10/2021,"36,648.00","37,821.00","37,821.00","36,648.00",493.40K,-0.98%
14/10/2021,"37,009.00","37,009.00","38,002.00","36,738.00",712.03K,0.99%
15/10/2021,"36,738.00","37,731.00","37,731.00","36,648.00",653.66K,-0.73%
18/10/2021,"36,738.00","36,828.00","37,460.00","36,648.00",574.90K,0.00%
19/10/2021,"36,557.00","36,738.00","37,280.00","36,557.00",424.65K,-0.49%
20/10/2021,"35,926.00","36,557.00","36,919.00","35,023.00",660.31K,-1.73%
21/10/2021,"36,828.00","35,926.00","36,828.00","35,655.00",496.83K,2.51%
22/10/2021,"38,002.00","36,828.00","38,363.00","36,738.00",1.31M,3.19%
25/10/2021,"38,182.00","38,002.00","39,265.00","37,911.00",1.02M,0.47%
26/10/2021,"37,911.00","38,182.00","38,182.00","37,189.00",421.93K,-0.71%
27/10/2021,"40,800.00","38,092.00","40,800.00","38,092.00",2.00M,7.62%
28/10/2021,"40,619.00","40,800.00","41,522.00","40,078.00",484.09K,-0.44%
29/10/2021,"41,342.00","40,349.00","42,425.00","39,897.00",748.71K,1.78%
1/11/2021,"39,988.00","41,071.00","41,071.00","39,175.00",1.68M,-3.28%
2/11/2021,"40,619.00","39,807.00","41,342.00","39,536.00",687.23K,1.58%
3/11/2021,"38,273.00","40,890.00","40,890.00","38,273.00",1.20M,-5.78%
4/11/2021,"38,453.00","37,009.00","38,995.00","37,009.00",625.15K,0.47%
5/11/2021,"38,453.00","38,814.00","39,265.00","38,092.00",430.14K,0.00%
8/11/2021,"38,995.00","38,453.00","39,356.00","38,002.00",792.06K,1.41%
9/11/2021,"38,543.00","38,814.00","38,995.00","38,363.00",535.65K,-1.16%
10/11/2021,"39,807.00","38,543.00","40,529.00","38,363.00",803.57K,3.28%
11/11/2021,"39,265.00","39,807.00","40,529.00","38,814.00",565.78K,-1.36%
12/11/2021,"39,897.00","39,265.00","40,529.00","38,995.00",976.94K,1.61%
15/11/2021,"42,425.00","39,897.00","42,876.00","39,446.00",2.34M,6.34%
16/11/2021,"41,703.00","42,425.00","42,696.00","40,619.00",603.63K,-1.70%
17/11/2021,"42,244.00","41,703.00","43,237.00","40,890.00",966.02K,1.30%
18/11/2021,"41,612.00","42,334.00","42,425.00","41,342.00",715.95K,-1.50%
19/11/2021,"38,814.00","41,612.00","42,244.00","38,363.00",1.20M,-6.72%
22/11/2021,"35,204.00","38,543.00","38,814.00","35,204.00",1.19M,-9.30%
23/11/2021,"36,106.00","35,474.00","37,009.00","34,301.00",382.71K,2.56%
24/11/2021,"36,648.00","36,557.00","37,821.00","36,467.00",430.50K,1.50%
25/11/2021,"37,189.00","36,648.00","37,460.00","36,287.00",380.55K,1.48%
26/11/2021,"38,092.00","37,009.00","38,724.00","36,648.00",604.45K,2.43%
29/11/2021,"38,453.00","37,911.00","39,265.00","37,189.00",503.64K,0.95%
30/11/2021,"38,453.00","38,092.00","39,265.00","38,092.00",495.93K,0.00%
1/12/2021,"38,363.00","38,363.00","38,453.00","37,641.00",313.63K,-0.23%
2/12/2021,"38,453.00","38,363.00","39,085.00","37,911.00",371.21K,0.23%
3/12/2021,"36,648.00","38,273.00","38,724.00","36,106.00",620.83K,-4.69%
6/12/2021,"35,655.00","36,648.00","39,717.00","35,655.00",420.80K,-2.71%
7/12/2021,"36,648.00","37,009.00","37,009.00","35,926.00",258.91K,2.79%
8/12/2021,"37,009.00","36,828.00","37,641.00","36,648.00",245.81K,0.99%
9/12/2021,"37,911.00","37,009.00","38,182.00","36,106.00",291.59K,2.44%
10/12/2021,"38,273.00","38,092.00","38,814.00","37,641.00",270.11K,0.95%
